pair_id	public_object_id_a	public_object_id_b	task	pair_class	control_type	verification_source	verification_strength	verification_artifact_path	verification_artifact_sha256	eligibility_artifact_path	eligibility_artifact_sha256	verification_locator_sha256	field_aspects_available	language_script	source_identity	source_item_identity	representation_qualifier	archive_native_variant_evidence	reason	prohibited_interpretation
NLP-PAIR-9B5BCFF0376F3D63013F	SURF-DGITRACE2026R0007	SURF-HISTORICALAICTRACE2026V1R0174	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	77bb9069748412947eec2a91a9034b06bf37142bd3507adcf5df1484f1f8ed14	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-9B69F6B7DDA8CAA22256	SURF-LOCTRACE2026I102CC1A103453B	SURF-LOCTRACE2026I54E76C3E5F6AE4	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	229dcd2ea6b055d534e2904d2f1152cfb8b0e6867576505777d5a9750a6c405a	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-9C6B40A4FFA3360F1DC1	SURF-VAM20K-00418	SURF-VAM20K-01029	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	d5157a9212ee77cb198ff32ca85db850a80a3e0b61177f4bffa03bfcf30b70b9	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-9D14F7AD3F8E7DF2D5DA	SURF-LOCTRACE2026I0DD5B059003587	SURF-NBPOSTERTRACE2026V2R0160	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	8f0c2465e35bc07933eaa7c7ee3e1a5fc41eae33b564e2e7b9eb9f0019e14ce1	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-9DC402D9D1755C47DB8A	SURF-YALEDESIGNTRACE2026V2R0001	SURF-YALEDESIGNTRACE2026V2R0070	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_SOURCE_ONLY	governed Context source identity with different title and disjoint structured labels	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	aa8f5e0cabf2960ca3311d5fcde322a29dacef243ff1cca5d25cb57c9c2c25ad	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Shared provider alone tests source-style leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A146A906767B50E18513	SURF-LOCTRACE2026I41266EFC05CF6F	SURF-NBPOSTERTRACE2026V2R0197	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	60769152a326c73bfaf219bd7cb928dc291fd5679e1ba316eab4fadbf7df8a01	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A1ED051729353F4FE344	SURF-YALEPRODUCTTRACE2026V3R0101	SURF-YALEPRODUCTTRACE2026V3R0102	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	5088c07de3ff448e32d9465c97d46bbf669f2dd37d4a1a691980b69ca3cf7ab6	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A37C099E1F2343128B09	SURF-SPCBTRACE2026V1R0422	SURF-SPCTRACE2026V2R0293	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_SOURCE_ONLY	governed Context source identity with different title and disjoint structured labels	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	aa151b4e497d59f7a2497a64f7d43d15130461af9f4925d919eb689eca14a47d	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Shared provider alone tests source-style leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A40F55061F91C4F08848	SURF-VAMYEARTRACEV2R0043	SURF-VAMYEARTRACEV2R0044	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	666b4bbc3a6f0053ac92c5a5704c44f665f3af92c65d54bd575caf9fd24d5de2	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A4FC7CC711740D993B56	SURF-SPCTRACE2026V2R0129	SURF-SPCTRACE2026V2R0134	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	b836686c7244dcdb73772be0107a5efe1355458b2c43b78060411478b70e55c8	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A5F9E5C3C30FDE47E6A4	SURF-CHWCONTEMP2026V1R0013	SURF-CHWCONTEMP2026V1R0034	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	827d48f03a05e24c14d8dd359b1229630b607b6503d0f031572b1a4d6c18f239	NLP_TITLE,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A672EFE02545ABA3C7D0	SURF-DGITRACE2026R0068	SURF-DGITRACE2026R0069	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	beb86d56dc3917be53b281a3298149ace1e9d9cbc9243f29363c755236e021c7	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A696C53FF8F9D92CDBC8	SURF-LOCTRACE2026I678E24E388C88C	SURF-LOCTRACE2026R02524	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	3cbc32e47c9f4304b949a4f5e51452e07c74bd4cea96861b1e6996bc4cb79ba7	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A7AC20C26450ACDA097E	SURF-LOCTRACE2026I1C1BA9CA722256	SURF-NBPOSTERTRACE2026V1R0037	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	0730c227528ce0432c098368e0bd123233776cb6e82579dbb0164c856e1af927	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A7C5C45AB6FCE829A4FE	SURF-YALEDESIGNTRACE2026V2R0001	SURF-YALEDESIGNTRACE2026V2R0003	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	fdc4874779b29abd1757b83c0ca11d40388f0c48cb3a9a5693419d1a18d45d67	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A863B6F16D19E096DD7E	SURF-LOCTRACE2026I0CC4C27267085E	SURF-LOCTRACE2026I0FF342EFE9E638	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	98b05212eea6bfe2900ef870bd6514c33f567545827ae9c986c0e9b46b9fac83	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A8C4C29A80FCCC142617	SURF-VAM20K-00540	SURF-VAM20K-00598	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	5e51489da755a9a68d88a8a63839fa1a996855b6aa65bd1eb36af0c8f15f6908	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-A920F7BB289AE4B30F10	SURF-CGS2026R0740	SURF-LOCTRACE2026R02046	NLP_TASK_A_KNOWN_REPRESENTATION_RETRIEVAL	KNOWN_REPRESENTATION_POSITIVE	SAME_SOURCE_ITEM_DUPLICATE_IMPORT_IDENTITY	https://www.loc.gov/item/2016648591	IMMUTABLE_FROZEN_EXACT_INSTITUTIONAL_SOURCE_ITEM_IDENTITY	data/prefreeze_candidate_v48.sqlite	ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	9af4459df375c337a97da676d97e99ba5813199617b6ed63f913a31facd3ac44	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME_INSTITUTION_DISTINCT_IMPORT_PIPELINES	LOC:2016648591	SAME_SOURCE_ITEM_DUPLICATE_IMPORT_IDENTITY	false	Distinct public import representations resolve to one exact institutional source item in immutable frozen evidence.	Importer-representation consistency only; no object-semantic, historical, influence, archive-native alternate-title/translation, multilingual, or cross-language inference.
NLP-PAIR-A9248AE2F1382F4E58DB	SURF-LOCTRACE2026R01285	SURF-LOCTRACE2026R01306	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	34c3f68bab00bde7cb48eeb2824858b786322720b44abf5508d32cb624fe9e24	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-AC590BCA0C4E67E38A74	SURF-HISTORICALAICTRACE2026V1R0033	SURF-LOCTRACE2026I1949B95E06A53D	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	0ccfddaa915ddd542cd8c47692ec584dc2c3c959851429921cc70c13ce8c99fe	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-ACBF965F95CBDBF1CC3C	SURF-NBPOSTERTRACE2026V1R0135	SURF-NBPOSTERTRACE2026V1R0247	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	a610a071c5268c70180ab063d51fca84795f1ecb2ff5de0fdcf97b413bf2b05f	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-AD072045E7410D8CD5A3	SURF-LOCTRACE2026I462BBF342EBDF2	SURF-LOCTRACE2026I48C800AB78EC10	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	842b2b0c6c26286132bfaf66bb4473257e130947344e819f02b084f5ae61ac15	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-AD4126473775A7D9C634	SURF-LOCTRACE2026I05C08973C33EE1	SURF-NBPOSTERTRACE2026V1R0139	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	af688fb3c16262d4975fa6fb60db4f9388a2945130f7f0a44a7001f951acb15e	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-AE3FD7FC79C658C81EDD	SURF-LOCTRACE2026R02183	SURF-LOCTRACE2026R02184	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	ff4408f3f927920b90dc444dcb8ce83abe3ef2f67af4f727d7f16288d8f8a276	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-AECE253B7BB8A45D8D05	SURF-NMKTRACE2026R00432	SURF-NMKTRACE2026R00434	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	0f76dbd395a6f00afbb11e95100c9e99c7600b734ae2b4fcfb1204ee528be34a	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
